vix_warning_low,vix_warning_high,vix_risk_low,vix_risk_high,vix_crash_th,vix_extreme_th,panic_drop_pct,risk_warning_pos,panic_reversal_pos,risk_warning_confirm_days,risk_warning_gap_buy_pct,risk_repair_vix_th,risk_repair_gap_buy_pct,risk_on_gap_buy_pct,panic_gap_buy_pct,cagr,max_dd,calmar,vol,sharpe,total_turnover,annual_turnover,trade_count,avg_position,time_in_market,worst_year,recovery_days,total_ret,score
15,20,20,30,30,45,0.02,0.6,0.6,3,0.33,20,0.67,1.0,0.5,0.09817934087827185,-0.133441216972218,0.7357497413914657,0.08919090126211797,1.1007775399615962,199.68299939879128,18.34361557605848,512,0.6420968059720259,64.20968059720259,-0.06917471095669947,484,1.7717674778013004,0.21036349016687245
15,20,20,30,30,45,0.02,0.6,0.6,3,0.25,20,0.67,1.0,1.0,0.09812788940734385,-0.13344121697221806,0.7353641673379949,0.08940682363812286,1.0975436260270224,203.60069113229338,18.70350916400155,511,0.6425230816759078,64.25230816759078,-0.07623955222814816,532,1.7703541695327218,0.19655277171946262
15,20,20,30,30,45,0.02,0.7,0.4,2,0.5,20,0.5,1.0,0.5,0.09699743759110069,-0.13191861773197777,0.7352823980324954,0.09026115111303666,1.0746310721168177,196.25,18.028247610663982,526,0.6501201754512606,65.01201754512606,-0.06074017916094576,399,1.7394667335888214,0.22705673058834225
15,20,20,30,30,45,0.02,0.6,0.6,3,0.33,20,0.67,1.0,1.0,0.09810417813033911,-0.13344121697221795,0.7351864765349383,0.08949792695985678,1.0961614582910122,204.1319993987913,18.75231709768826,511,0.6429326032265137,64.29326032265136,-0.07623955222814816,532,1.7697030704002001,0.19491084290580496
15,20,20,30,30,45,0.02,0.7,0.4,2,0.5,20,0.5,1.0,1.0,0.0969271608572213,-0.13191861773197777,0.7347496700894073,0.09032797727707519,1.07305802453545,197.5,18.14307721327968,525,0.6503577678483039,65.03577678483039,-0.06310885060411442,399,1.7375569215696491,0.22307911456678303
15,20,20,30,30,45,0.02,0.6,0.6,3,0.5,20,0.67,1.0,0.5,0.0980283345639843,-0.1334412169722175,0.7346181096684229,0.08933635705479055,1.0972949624962085,200.59787423776214,18.427659347420175,512,0.6427508797180393,64.27508797180394,-0.06917471095669947,484,1.7676213791982751,0.2067105453029799
15,20,20,30,30,45,0.02,0.6,0.6,3,0.25,20,0.5,1.0,0.5,0.09802052388734306,-0.13344121697221786,0.7345595769540283,0.08890602874535669,1.1025183024212224,197.5632568359375,18.14888821914642,512,0.6405520183693477,64.05520183693477,-0.06917471095669947,484,1.7674070789523704,0.21501514643679714
15,20,20,30,30,45,0.02,0.6,0.6,3,0.33,20,0.5,1.0,0.5,0.0979984604015467,-0.1334412169722183,0.7343942345935695,0.08899945702736471,1.1011130143346275,198.1274921560479,18.200720953218436,512,0.6409773846274658,64.09773846274658,-0.06917471095669947,484,1.7668018081366879,0.213294822054177
15,20,20,30,30,45,0.02,0.6,0.6,2,0.25,20,0.67,1.0,0.5,0.09798629122345504,-0.1334412169722178,0.7343030395462864,0.08914744559597017,1.0991486134952635,199.9034011322934,18.363862490837565,523,0.6419272897012509,64.19272897012509,-0.06917471095669947,484,1.7664680207461312,0.20830938087832102
15,20,20,30,30,45,0.02,0.6,0.6,3,0.5,20,0.67,1.0,1.0,0.09794377397085374,-0.13344121697221803,0.7339844179571989,0.0896427457374443,1.0926012268491019,204.99587423776214,18.831675821263236,511,0.64357770125975,64.357770125975,-0.07623955222814816,532,1.765302105563174,0.19132802262081616
15,20,20,30,30,45,0.02,0.6,0.6,3,0.25,20,0.5,1.0,1.0,0.09790997672321611,-0.13344121697221803,0.733731143531167,0.0892186315259075,1.097416257665696,202.1382568359375,18.569164564719863,511,0.6414099909142262,64.14099909142263,-0.07623955222814816,532,1.7643756301657851,0.19895008589108543
15,20,20,30,30,45,0.02,0.6,0.6,2,0.33,20,0.67,1.0,0.5,0.0978901518708375,-0.1334412169722178,0.7335825773472826,0.08925562498738425,1.0967393022532046,200.68444379879128,18.43561194605345,523,0.6424124420860702,64.24124420860701,-0.06917471095669947,484,1.7638323076838738,0.20543643502284076
15,20,20,30,30,45,0.02,0.6,0.6,3,0.33,20,0.5,1.0,1.0,0.09788348792444368,-0.13344121697221775,0.7335326381564915,0.08931167130909846,1.0959764439485076,202.67849215604792,18.618792570421654,511,0.6418311333075081,64.18311333075081,-0.07623955222814816,532,1.763649696481488,0.19726274034535674
15,20,20,30,30,45,0.02,0.6,0.6,2,0.25,20,0.67,1.0,1.0,0.09786937358271297,-0.1334412169722185,0.7334268661765028,0.08945215232129897,1.0940974704686879,204.3014011322934,18.767878964680623,522,0.6427541112429616,64.27541112429616,-0.07623955222814816,532,1.7632629593047193,0.1926843765375975
15,20,20,30,30,45,0.02,0.6,0.6,3,0.5,20,0.5,1.0,0.5,0.0978482438678987,-0.13344121697221806,0.7332685214364488,0.08914700291139946,1.0976055354900394,199.05,18.28546592052314,512,0.6416446018453972,64.16446018453972,-0.06917471095669947,484,1.7626840906710801,0.20962675987791574
15,20,20,30,30,45,0.02,0.6,0.6,2,0.25,20,0.5,1.0,0.5,0.09778557054190484,-0.13344121697221778,0.7327988515142486,0.08895561716479862,1.0992624598483522,198.36013183593752,18.222092090813927,523,0.6408044602912062,64.08044602912062,-0.06917471095669947,484,1.7609677429972246,0.21105830484699234
15,20,20,30,30,45,0.02,0.6,0.6,2,0.33,20,0.67,1.0,1.0,0.09775404142987365,-0.13344121697221764,0.7325625743523155,0.08955904484316428,1.0915038408578435,205.0344437987913,18.835218963156066,522,0.6432308158981082,64.32308158981081,-0.07623955222814816,532,1.7601046649840977,0.18979988475914866
15,20,20,30,30,45,0.02,0.6,0.6,3,0.5,20,0.5,1.0,1.0,0.09772388082382633,-0.1334412169722184,0.7323365526872542,0.08945856287708429,1.0923926975900402,203.55,18.69885248993964,511,0.6424893748126622,64.24893748126622,-0.07623955222814816,532,1.7592792777577255,0.19366485729057858
15,20,20,30,30,45,0.02,0.6,0.6,2,0.33,20,0.5,1.0,0.5,0.0976794167342867,-0.1334412169722185,0.73200334162587,0.08906626280515076,1.0967050110542849,199.1568743560479,18.29528379239097,523,0.6413038616074024,64.13038616074024,-0.06917471095669947,484,1.7580628644793164,0.2080670439113011
15,20,20,30,30,45,0.02,0.6,0.6,2,0.25,20,0.5,1.0,1.0,0.09762886140119931,-0.13344121697221756,0.7316244831724341,0.08926551079524696,1.0936907270394252,202.86013183593752,18.635478660230426,522,0.6416492332584712,64.16492332584713,-0.07623955222814816,532,1.7566804034350634,0.19485400266703667
15,20,20,30,30,45,0.02,0.6,0.6,2,0.5,20,0.67,1.0,0.5,0.09756910804699093,-0.13344121697221847,0.7311766953332277,0.08943846401912749,1.0909076885099973,202.05554423776215,18.56156628089603,523,0.6432096389577436,64.32096389577437,-0.06917471095669947,484,1.7550472293362178,0.19925192296350708
15,20,20,30,30,45,0.02,0.6,0.6,2,0.33,20,0.5,1.0,1.0,0.09750352409187157,-0.13344121697221817,0.7306852133413273,0.08937485174847767,1.0909503309305613,203.60887435604792,18.704260905067027,522,0.6421401868449947,64.21401868449948,-0.07623955222814816,532,1.7532557052091242,0.19185126549083042
15,20,20,30,30,45,0.02,0.7,0.5,3,0.25,20,0.67,1.0,0.5,0.09824704832002862,-0.13455824282711631,0.7301451494596195,0.09024169568222572,1.0887101309132388,195.60758817639118,17.969233295127484,515,0.6501506863973971,65.01506863973971,-0.06496167413551468,399,1.773628315241186,0.21841066129128411
15,20,20,30,30,45,0.02,0.7,0.5,3,0.25,20,0.67,1.0,1.0,0.09824520848752405,-0.1345582428271159,0.7301314763284489,0.09040933436732408,1.086671074121214,198.4075881763912,18.22645160498664,514,0.6506786695019378,65.06786695019377,-0.06968529849613936,484,1.7735777352138355,0.20602609252621512
15,20,20,30,30,45,0.02,0.7,0.5,3,0.33,20,0.67,1.0,0.5,0.0982197952227657,-0.13455824282711634,0.7299426119064355,0.09037700044233409,1.0867786576457112,196.34799919838838,18.03725017787006,515,0.6507023469513202,65.07023469513203,-0.06496167413551468,399,1.7728791683766967,0.21616761725582273
15,20,20,30,30,45,0.02,0.7,0.5,3,0.33,20,0.67,1.0,1.0,0.09821204962750785,-0.1345582428271161,0.7298850487642977,0.09054431431415921,1.0846848901715032,199.11599919838835,18.29152884990225,514,0.6512246982360791,65.12246982360791,-0.06968529849613936,484,1.7726662870892338,0.20382734761459526
15,20,20,30,30,45,0.02,0.6,0.6,2,0.5,20,0.67,1.0,1.0,0.09739225276489938,-0.13344121697221867,0.7298513530881213,0.08973922912341717,1.0852806929169974,206.30354423776214,18.951803202425207,522,0.6440100613442273,64.40100613442273,-0.07623955222814816,532,1.750218581979456,0.18359113631687807
15,20,20,30,30,45,0.02,0.6,0.6,2,0.5,20,0.5,1.0,0.5,0.09734379402383597,-0.13344121697221806,0.729488206362076,0.08925231879877456,1.0906584314442764,200.55,18.42326144366197,523,0.6421197866394837,64.21197866394837,-0.06917471095669947,484,1.7488968639612756,0.20171257910937784
15,20,20,30,30,45,0.02,0.7,0.5,3,0.5,20,0.67,1.0,0.5,0.0980158126146975,-0.13455824282711587,0.728426669041977,0.09059380873975277,1.0819261710948238,197.56783231701615,18.149308539685652,514,0.6515744452793382,65.15744452793382,-0.06496167413551468,399,1.7672778238285298,0.2112899235368973
15,20,20,30,30,45,0.02,0.7,0.5,3,0.5,20,0.67,1.0,1.0,0.09799552259487032,-0.134558242827116,0.7282758791728394,0.09076055036414829,1.0797149444521212,200.26783231701617,18.39734048133555,513,0.6520848289470609,65.2084828947061,-0.06968529849613936,484,1.7667212239289203,0.19904382908013812
15,20,20,30,30,45,0.02,0.7,0.5,3,0.25,20,0.5,1.0,0.5,0.09797166927692369,-0.13455824282711631,0.7280986078482019,0.08995901677057924,1.0890700320433577,193.31767578125,17.75887351084043,513,0.6486545977647856,64.86545977647856,-0.06496167413551468,399,1.7660670049386984,0.22267491320847804
15,20,20,30,30,45,0.02,0.7,0.5,3,0.25,20,0.5,1.0,1.0,0.09796982990574632,-0.13455824282711618,0.7280849381454871,0.09012718140678289,1.0870175720193243,196.11767578125,18.016091820699586,512,0.6491825808693262,64.91825808693262,-0.06968529849613936,484,1.7660165627997846,0.21029034787186435
15,20,20,30,30,45,0.02,0.7,0.5,2,0.25,20,0.67,1.0,0.5,0.0979636897556122,-0.1345582428271162,0.7280393062317141,0.0903072719584593,1.0847818523482229,196.6418681763912,18.064246064242173,526,0.6504763252569536,65.04763252569536,-0.06496167413551468,399,1.7658481839624356,0.21345443498993816
15,20,20,30,30,45,0.02,0.7,0.5,3,0.33,20,0.5,1.0,0.5,0.0979406761926771,-0.13455824282711631,0.7278682757362821,0.09009740891597147,1.0870531946597997,194.0699895413972,17.82798382293645,513,0.6492217527756097,64.92217527756097,-0.06496167413551468,399,1.7652171752169767,0.22037127173367782
15,20,20,30,30,45,0.02,0.6,0.6,2,0.5,20,0.5,1.0,1.0,0.09712718037079227,-0.1334412169722179,0.7278649174116412,0.0895582251094873,1.0845143508823643,204.9,18.82286846076459,522,0.6429381604515217,64.29381604515217,-0.07623955222814816,532,1.7429957499204627,0.1854727428902181
15,20,20,30,30,45,0.02,0.7,0.5,3,0.33,20,0.5,1.0,1.0,0.09793293256600832,-0.13455824282711615,0.7278107272241586,0.09026524113437323,1.0849462244300727,196.8379895413972,18.082262494968642,512,0.6497441040603685,64.97441040603685,-0.06968529849613936,484,1.7650048821610542,0.2080310167224642
15,20,20,30,30,45,0.02,0.7,0.5,2,0.25,20,0.67,1.0,1.0,0.09790022142595078,-0.13455824282711623,0.7275676269920931,0.09047177463835171,1.0821078929565962,199.3418681763912,18.31227800589207,525,0.6509867089246764,65.09867089246764,-0.06968529849613936,484,1.7641082631002583,0.20088745116269563
15,20,20,30,30,45,0.02,0.7,0.5,2,0.33,20,0.67,1.0,0.5,0.09783380344084303,-0.1345582428271162,0.7270740267212195,0.09046611706705238,1.081441390574217,197.68325839838838,18.159912004530018,526,0.6511231951033793,65.11231951033794,-0.06496167413551468,399,1.7622885447887033,0.2096191772708082
15,20,20,30,30,45,0.02,0.7,0.5,2,0.33,20,0.67,1.0,1.0,0.09774472985473137,-0.13455824282711648,0.726412056229926,0.09062920801085342,1.0785124575183955,200.31925839838834,18.40206467052599,525,0.6516223151315383,65.16223151315384,-0.06968529849613936,484,1.7598498167660912,0.19703828046151045
15,20,20,30,30,45,0.02,0.7,0.5,3,0.5,20,0.5,1.0,0.5,0.09773772587648111,-0.13455824282711606,0.7263600045822319,0.09031760688369289,1.0821558414666979,195.29999999999998,17.940977112676055,512,0.6501113757328515,65.01113757328515,-0.06496167413551468,399,1.759658139179547,0.21547320188743985
15,20,20,30,30,45,0.02,0.7,0.5,3,0.5,20,0.5,1.0,1.0,0.09771744099536517,-0.13455824282711606,0.7262092529025894,0.09048485745078512,1.0799314244210847,198.0,18.189009054325954,511,0.6506217594005742,65.06217594005741,-0.06968529849613936,484,1.7591030718747946,0.2032271456201759
15,20,20,30,30,45,0.02,0.7,0.5,2,0.25,20,0.5,1.0,0.5,0.09765815467684047,-0.13455824282711643,0.7257686532241205,0.09002696413841202,1.0847656100753977,194.38017578125,17.856478673063773,524,0.6489911869939302,64.89911869939303,-0.06496167413551468,399,1.7574813661138267,0.21741680371769617
15,20,20,30,30,45,0.02,0.7,0.5,2,0.25,20,0.5,1.0,1.0,0.09759470400878434,-0.13455824282711648,0.7252971052407117,0.09019197754812971,1.0820774381701994,197.08017578125,18.10451061471367,523,0.6495015706616528,64.95015706616527,-0.06968529849613936,484,1.7557467085922132,0.20484995114666565
15,20,20,30,30,45,0.02,0.7,0.5,2,0.33,20,0.5,1.0,0.5,0.09751488464960256,-0.1345582428271159,0.7247039096288761,0.09018968453281004,1.0812199327976104,195.4424991413972,17.95406760849983,524,0.6496570554155252,64.96570554155252,-0.06496167413551468,399,1.7535659601090825,0.21342439205937108
15,20,20,30,30,45,0.02,0.7,0.5,2,0.33,20,0.5,1.0,1.0,0.09742583693921092,-0.13455824282711618,0.7240421314388453,0.09035327359515101,1.07827678027196,198.07849914139723,18.196220274495808,523,0.6501561754436843,65.01561754436842,-0.06968529849613936,484,1.7511349329516466,0.20084368755133591
15,20,20,30,30,45,0.02,0.7,0.5,2,0.5,20,0.67,1.0,0.5,0.09740268181346745,-0.13455824282711637,0.7238700488874006,0.09073651229323051,1.0734673325187338,199.51139231701617,18.32785111765346,524,0.6521861242656106,65.21861242656107,-0.06496167413551468,399,1.7505031109968368,0.20137702604328583
15,20,20,30,30,45,0.02,0.7,0.5,2,0.5,20,0.67,1.0,1.0,0.09725925503009147,-0.13455824282711656,0.7228041403234756,0.09089658376785809,1.0699990142476983,202.0113923170162,18.557510322884852,523,0.6526613090596972,65.26613090596972,-0.06968529849613936,484,1.7465924336014385,0.1887669949842941
15,20,20,30,30,45,0.02,0.7,0.5,2,0.5,20,0.5,1.0,0.5,0.09706431318873654,-0.13455824282711581,0.7213553859606169,0.09046519633105363,1.0729464714091121,197.29999999999998,18.124704476861165,522,0.6507449554583002,65.07449554583002,-0.06496167413551468,399,1.7412852411621231,0.204956762340272
15,20,20,30,30,45,0.02,0.7,0.5,2,0.5,20,0.5,1.0,1.0,0.09692093062898421,-0.1345582428271164,0.7202898060545463,0.09062574545238203,1.069463540908581,199.79999999999998,18.354363682092554,521,0.6512201402523868,65.12201402523868,-0.06968529849613936,484,1.7373876697745132,0.1923470599391341
15,20,20,30,30,45,0.02,0.7,0.6,3,0.25,20,0.67,1.0,0.5,0.09824754625248167,-0.13719776288918653,0.7161016636388989,0.09047620679593517,1.0858937363949661,196.88758817639118,18.086818808205955,515,0.6507230200827192,65.07230200827192,-0.06917471095669947,484,1.7736420043688708,0.1909062236159444
15,20,20,30,30,45,0.02,0.7,0.6,3,0.25,20,0.67,1.0,1.0,0.09822455575954114,-0.13719776288918725,0.7159340917160272,0.09077272155998181,1.0820933213359172,201.20158817639117,18.483118732753237,514,0.6515350580975028,65.15350580975027,-0.07623955222814816,532,1.7730100151623684,0.17622131720100587
15,20,20,30,30,45,0.02,0.7,0.6,3,0.33,20,0.67,1.0,0.5,0.09822029181452763,-0.13719776288918717,0.7159030128928477,0.09061117432920904,1.0839754869269556,197.62799919838838,18.15483569094853,515,0.6512746806366423,65.12746806366422,-0.06917471095669947,484,1.772892817297385,0.1886670663876146
15,20,20,30,30,45,0.02,0.7,0.6,3,0.33,20,0.67,1.0,1.0,0.09819139727464754,-0.13719776288918717,0.7156924078562086,0.0909071643724935,1.0801282599939734,201.90999919838836,18.54819597766885,514,0.652081086831644,65.2081086831644,-0.07623955222814816,532,1.772098746774343,0.17402731599371912
15,20,20,30,30,45,0.02,0.7,0.6,3,0.25,20,0.5,1.0,0.5,0.09801668340952663,-0.1371977628891868,0.7144189624191881,0.09018823609696945,1.0868012021450348,194.76767578125,17.89207584987464,515,0.6492089800245532,64.92089800245532,-0.06917471095669947,484,1.767301713922795,0.19506581114617244
15,20,20,30,30,45,0.02,0.7,0.6,3,0.5,20,0.67,1.0,0.5,0.0980163062926358,-0.13719776288918675,0.7144162137089843,0.09082745123961088,1.0791484837999041,198.84783231701618,18.266894052764126,515,0.6521467789646602,65.21467789646603,-0.06917471095669947,484,1.7672913677680078,0.1838185163492842
15,20,20,30,30,45,0.02,0.7,0.6,3,0.33,20,0.5,1.0,0.5,0.09798568772658922,-0.1371977628891869,0.7141930426790645,0.09032629007197451,1.0847969915349285,195.5199895413972,17.961186161970655,515,0.6497761350353773,64.97761350353774,-0.06917471095669947,484,1.7664514684317378,0.19276658204316827
15,20,20,30,30,45,0.02,0.7,0.6,3,0.5,20,0.67,1.0,1.0,0.0979748737860826,-0.13719776288918714,0.714114222585507,0.0911225446038367,1.0751990543288383,203.06183231701618,18.654007609102152,514,0.6529412175426258,65.29412175426258,-0.07623955222814816,532,1.7661548860409466,0.16927478178001854
15,20,20,30,30,45,0.02,0.7,0.6,2,0.25,20,0.67,1.0,0.5,0.09796414743381399,-0.13719776288918706,0.714036040900597,0.09054200777804841,1.081974542402019,197.92186817639117,18.181831577320644,526,0.6510486589422757,65.10486589422757,-0.06917471095669947,484,1.7658607343643729,0.18599021780420083
15,20,20,30,30,45,0.02,0.7,0.6,3,0.25,20,0.5,1.0,1.0,0.09794056625499747,-0.1371977628891866,0.7138641636168893,0.09049196499102971,1.082312294408748,199.21767578125,18.300869235186507,514,0.6500449532734093,65.00449532734093,-0.07623955222814816,532,1.7652141611501726,0.17961887402887133
15,20,20,30,30,45,0.02,0.7,0.6,3,0.33,20,0.5,1.0,1.0,0.09790366965029462,-0.13719776288918709,0.7135952335416007,0.09062947145813506,1.080263054336798,199.9379895413972,18.367039909455563,514,0.6506064764644516,65.06064764644516,-0.07623955222814816,532,1.7642027671856475,0.17736482372551
15,20,20,30,30,45,0.02,0.7,0.6,2,0.25,20,0.67,1.0,1.0,0.09787957270146319,-0.13719776288918692,0.7134195969399254,0.0908349366269161,1.0775542576033421,202.1358681763912,18.568945133658673,525,0.6518430975202413,65.18430975202413,-0.07623955222814816,532,1.763542413276984,0.17113203039774172
15,20,20,30,30,45,0.02,0.7,0.6,2,0.33,20,0.67,1.0,0.5,0.09783424690915599,-0.13719776288918675,0.713089228635424,0.09070058077984136,1.0786507216158876,198.96325839838835,18.277497517608488,526,0.6516955287887014,65.16955287887014,-0.06917471095669947,484,1.7623006913139005,0.18217342733039305
15,20,20,30,30,45,0.02,0.7,0.6,3,0.5,20,0.5,1.0,0.5,0.09778272626918971,-0.1371977628891872,0.7127137076438157,0.0905459593729875,1.0799236867808941,196.75,18.07417945171026,515,0.6506657579926193,65.06657579926193,-0.06917471095669947,484,1.760889873810453,0.1878974483157307
15,20,20,30,30,45,0.02,0.7,0.6,2,0.33,20,0.67,1.0,1.0,0.09772408301155155,-0.13719776288918686,0.7122862716827404,0.09099175194569777,1.0739883662188583,203.11325839838835,18.658731798292592,525,0.6524787037271034,65.24787037271034,-0.07623955222814816,532,1.7592848101616325,0.1673051052015393
15,20,20,30,30,45,0.02,0.7,0.6,2,0.25,20,0.5,1.0,0.5,0.09770311583987823,-0.13719776288918706,0.7121334472398929,0.09025640718810765,1.0825061497988784,195.83017578124998,17.989681012097975,526,0.6495455692536979,64.95455692536979,-0.06917471095669947,484,1.7587111451823834,0.18985214110017662
15,20,20,30,30,45,0.02,0.7,0.6,3,0.5,20,0.5,1.0,1.0,0.09768818329541795,-0.13719776288918703,0.7120246076776012,0.09084821247752314,1.0752900979706903,201.10000000000002,18.47378646881288,514,0.6514841318046573,65.14841318046572,-0.07623955222814816,532,1.7583026545530127,0.1725918010807912
15,20,20,30,30,45,0.02,0.7,0.6,2,0.25,20,0.5,1.0,1.0,0.09756544787273502,-0.13719776288918673,0.7111300200393039,0.09055652469298908,1.0773983233511673,200.18017578125,18.389288029200593,525,0.6503639430657359,65.03639430657358,-0.07623955222814816,532,1.7549472182998134,0.17423216663086294
15,20,20,30,30,45,0.02,0.7,0.6,2,0.33,20,0.5,1.0,0.5,0.09755982579194855,-0.1371977628891871,0.7110890421059298,0.0904188542920952,1.0789765758011562,196.8924991413972,18.087269947534036,526,0.6502114376752929,65.02114376752928,-0.06917471095669947,484,1.7547936063176435,0.18588006790313177
15,20,20,30,30,45,0.02,0.7,0.6,2,0.5,20,0.67,1.0,0.5,0.09740309505651368,-0.1371977628891869,0.7099466711799454,0.09097057371145445,1.070709912916041,200.79139231701618,18.44543663073193,526,0.6527584579509327,65.27584579509326,-0.06917471095669947,484,1.7505143857913916,0.1739926964812108
15,20,20,30,30,45,0.02,0.7,0.6,2,0.33,20,0.5,1.0,1.0,0.09739658426149078,-0.13719776288918667,0.709899215631942,0.09071718285300243,1.0736288451473588,201.1784991413972,18.48099768898273,525,0.6510185478477674,65.10185478477673,-0.07623955222814816,532,1.7503367521665982,0.1702500724300372
15,20,20,30,30,45,0.02,0.7,0.6,2,0.5,20,0.67,1.0,1.0,0.09723861510237297,-0.13719776288918714,0.7087478181470884,0.09125808738056322,1.0655342216067913,204.80539231701619,18.81417745065145,525,0.6535176976552621,65.35176976552621,-0.07623955222814816,532,1.7460300807381675,0.15910328209512103
15,20,20,30,30,45,0.02,0.7,0.6,2,0.5,20,0.5,1.0,0.5,0.09710920583797189,-0.13719776288918678,0.7078045865544178,0.09069396606760384,1.0707350229406232,198.75,18.25790681589537,526,0.651299337718068,65.1299337718068,-0.06917471095669947,484,1.742506594631319,0.1774765063007802
15,20,20,30,30,45,0.02,0.7,0.6,2,0.5,20,0.5,1.0,1.0,0.0968916891950542,-0.1371977628891871,0.706219162431332,0.09098858678570654,1.0648773941642864,202.89999999999998,18.639141096579475,525,0.6520825126564699,65.208251265647,-0.07623955222814816,532,1.7365934173013544,0.16182571700152393
